pairId,tenderA_id,tenderB_id,departmentA,departmentB,sameDepartment,categoryA,categoryB,categoryGroupA,categoryGroupB,categorySimilarity,categoryRelation,titleA,titleB,titleSimilarity,descriptionSimilarity,districtA,districtB,sameDistrict,latitudeA,longitudeA,latitudeB,longitudeB,distanceMeters,distanceKm,conflictRadiusMeters,yearA,yearB,generationStrategy,labelSource,conflictLabel
TN/FOREST/2022/3_TN/MSME/2021/6,TN/MSME/2021/6,TN/FOREST/2022/3,Micro Small and Medium Enterprises Department,Forest Department,False,Security Services,Security Services,SERVICES,SERVICES,0.987,Related,Improvement of Security Services at Thoothukudi under State Plan,Construction of Security Services at Thoothukudi under Centrally Sponsored Scheme,0.676,0.912,Thoothukudi,Thoothukudi,True,8.818556,78.045009,8.858342,78.046107,4425.65,4.426,5000,2021,2022,positive_same_category_close,rule_based_synthetic,1
TN/HEALTH/2026/50_TN/WRD/2025/169,TN/HEALTH/2026/50,TN/WRD/2025/169,Health and Family Welfare Department,Water Resources Department,False,School Building Construction,Canal Lining Work,BUILD,WATER,0.113,Unrelated,Improvement of School Building Construction at Salem Zone 1,Installation of Canal Lining Work at Madurai under Centrally Sponsored Scheme,0.25,0.068,Salem,Madurai,False,11.703444,78.246481,12.221285,76.13025,237294.85,237.295,5000,2026,2025,negative_unrelated_far,rule_based_synthetic,0
TN/AGRI/2025/11_TN/WRD/2024/27,TN/AGRI/2025/11,TN/WRD/2024/27,Agriculture Department,Water Resources Department,False,Irrigation Canal Construction,Irrigation Canal Construction,AGRI,AGRI,0.95,Related,Providing Irrigation Canal Construction at Karur Stage 1,Improvement of Irrigation Canal Construction at Karur Package B,0.807,0.083,Karur,Karur,True,10.914217,78.106338,10.891632,78.134958,4009.01,4.009,5000,2025,2024,positive_same_category_close,rule_based_synthetic,1
TN/PWD/2021/31_TN/TANGEDCO/2021/58,TN/PWD/2021/31,TN/TANGEDCO/2021/58,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Flyover Construction,Street Lighting Installation,ROAD,POWER,0.407,Related,Upgradation of Flyover Construction at Erode Zone 2,Development of Street Lighting Installation at Erode Phase II,0.482,0.038,Erode,Erode,True,11.373426,77.751421,11.389165,77.780792,3648.78,3.649,5000,2021,2021,positive_related_diff_category_close,rule_based_synthetic,1
TN/SED/2023/69_TN/TANGEDCO/2026/242,TN/SED/2023/69,TN/TANGEDCO/2026/242,School Education Department,Tamil Nadu Generation and Distribution Corporation,False,Community Hall Construction,Electrical Substation Construction,BUILD,POWER,0.354,Related,Improvement of Community Hall Construction at Erode under State Plan,Maintenance and Repair of Electrical Substation Construction at Madurai under Centrally Sponsored Scheme,0.43,0.031,Erode,Madurai,False,11.351394,77.796665,10.014806,78.678331,177112.66,177.113,5000,2023,2026,hard_negative_related_far,rule_based_synthetic,0
TN/PWD/2026/75_TN/RDPR/2026/56,TN/RDPR/2026/56,TN/PWD/2026/75,Rural Development and Panchayat Raj Department,Public Works Department,False,Bridge Construction,Building Construction,ROAD,BUILD,0.114,Unrelated,Development of Bridge Construction at Nagapattinam Package A,Improvement of Building Construction at Virudhunagar under State Plan,0.605,0.106,Nagapattinam,Virudhunagar,False,10.86813,79.840544,13.426071,80.217561,287367.03,287.367,5000,2026,2026,negative_unrelated_far,rule_based_synthetic,0
TN/SED/2021/42_TN/WRD/2022/173,TN/WRD/2022/173,TN/SED/2021/42,Water Resources Department,School Education Department,False,Irrigation Canal Construction,Community Hall Construction,AGRI,BUILD,0.177,Unrelated,Installation of Irrigation Canal Construction at Chennai under Centrally Sponsored Scheme,Providing Community Hall Construction at Salem Phase I,0.378,0.348,Chennai,Salem,False,13.068137,80.216257,13.102073,79.748188,50835.73,50.836,5000,2022,2021,negative_unrelated_far,rule_based_synthetic,0
TN/HED/2024/97_TN/MAWS/2022/116,TN/MAWS/2022/116,TN/HED/2024/97,Municipal Administration and Water Supply Department,Higher Education Department,False,Water Pipeline Construction,IT Infrastructure Services,WATER,IT,0.042,Unrelated,Development of Water Pipeline Construction at Madurai Phase I,Construction of IT Infrastructure Services at Madurai Package B,0.452,0.094,Madurai,Madurai,True,9.909108,78.121964,9.931572,78.112662,2697.69,2.698,5000,2022,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/SED/2025/60_TN/TWAD/2021/106,TN/TWAD/2021/106,TN/SED/2025/60,Tamil Nadu Water Supply and Drainage Board,School Education Department,False,Water Treatment Plant Construction,Housing Scheme Construction,WATER,BUILD,0.061,Unrelated,Improvement of Water Treatment Plant Construction at Thoothukudi,Improvement of Housing Scheme Construction at Thoothukudi,0.76,0.824,Thoothukudi,Thoothukudi,True,8.720732,78.209328,8.735346,78.223134,2223.3,2.223,5000,2021,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/FOREST/2026/4_TN/HWD/2026/5,TN/FOREST/2026/4,TN/HWD/2026/5,Forest Department,Highways Department,False,Highway Development,Highway Development,ROAD,ROAD,0.984,Related,Maintenance and Repair of Highway Development at Salem,Upgradation of Highway Development at Salem Package B,0.654,0.198,Salem,Salem,True,11.580136,78.171521,11.549532,78.181002,3556.29,3.556,5000,2026,2026,positive_same_category_close,rule_based_synthetic,1
TN/PWD/2022/57_TN/WRD/2021/91,TN/PWD/2022/57,TN/WRD/2021/91,Public Works Department,Water Resources Department,False,Flyover Construction,Water Pipeline Construction,ROAD,WATER,0.586,Related,Maintenance and Repair of Flyover Construction at Cuddalore Phase II,Development of Water Pipeline Construction at Cuddalore Phase II,0.652,0.032,Cuddalore,Cuddalore,True,11.700499,79.687024,11.701962,79.694117,789.26,0.789,5000,2022,2021,positive_related_diff_category_close,rule_based_synthetic,1
TN/SED/2022/70_TN/WRD/2021/242,TN/WRD/2021/242,TN/SED/2022/70,Water Resources Department,School Education Department,False,Irrigation Canal Construction,Community Hall Construction,AGRI,BUILD,0.131,Unrelated,Supply and Commissioning of Irrigation Canal Construction at Tirunelveli Phase II,Providing Community Hall Construction at Tirunelveli under Centrally Sponsored Scheme,0.506,0.874,Tirunelveli,Tirunelveli,True,8.772614,77.675996,8.788426,77.683374,1936.15,1.936,5000,2021,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MSME/2024/20_TN/PWD/2024/95,TN/PWD/2024/95,TN/MSME/2024/20,Public Works Department,Micro Small and Medium Enterprises Department,False,Community Hall Construction,Consultancy Services,BUILD,SERVICES,0.122,Unrelated,Development of Community Hall Construction at Virudhunagar Package A,Maintenance and Repair of Consultancy Services at Karur Package A,0.451,0.04,Virudhunagar,Karur,False,9.610017,77.965225,9.639357,77.211708,82672.27,82.672,5000,2024,2024,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2021/9_TN/TANGEDCO/2022/6,TN/TANGEDCO/2021/9,TN/TANGEDCO/2022/6,Tamil Nadu Generation and Distribution Corporation,Tamil Nadu Generation and Distribution Corporation,True,Street Lighting Installation,Street Lighting Installation,POWER,POWER,0.99,Related,Installation of Street Lighting Installation at Madurai Zone 2,Maintenance and Repair of Street Lighting Installation at Madurai Phase I,0.756,0.192,Madurai,Madurai,True,9.863269,78.175913,9.838871,78.157919,3353.53,3.354,5000,2021,2022,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2022/55_TN/TANGEDCO/2021/156,TN/TANGEDCO/2021/156,TN/AGRI/2022/55,Tamil Nadu Generation and Distribution Corporation,Agriculture Department,False,Power Transmission Line Construction,Irrigation Canal Construction,POWER,AGRI,0.114,Unrelated,Construction of Power Transmission Line Construction at Cuddalore Stage 1,Installation of Irrigation Canal Construction at Cuddalore Zone 1,0.71,0.034,Cuddalore,Cuddalore,True,11.853383,79.777284,10.988568,80.021645,99783.1,99.783,5000,2021,2022,negative_unrelated_far,rule_based_synthetic,0
TN/HEALTH/2026/65_TN/TANGEDCO/2024/321,TN/HEALTH/2026/65,TN/TANGEDCO/2024/321,Health and Family Welfare Department,Tamil Nadu Generation and Distribution Corporation,False,Hospital Building Construction,Electrical Substation Construction,BUILD,POWER,0.389,Related,Installation of Hospital Building Construction at Cuddalore Phase I,Improvement of Electrical Substation Construction at Thoothukudi Phase II,0.514,0.693,Cuddalore,Thoothukudi,False,11.777161,79.809375,11.28394,80.206983,69888.58,69.889,5000,2026,2024,hard_negative_related_far,rule_based_synthetic,0
TN/HWD/2026/84_TN/TOURISM/2023/22,TN/HWD/2026/84,TN/TOURISM/2023/22,Highways Department,Tourism Department,False,Road Construction,Consultancy Services,ROAD,SERVICES,0.134,Unrelated,Maintenance and Repair of Road Construction at Coimbatore Package B,Installation of Consultancy Services at Coimbatore Zone 2,0.5,0.893,Coimbatore,Coimbatore,True,10.97441,76.975439,10.94594,76.984208,3307.29,3.307,5000,2026,2023,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HED/2022/109_TN/SED/2025/71,TN/SED/2025/71,TN/HED/2022/109,School Education Department,Higher Education Department,False,Community Hall Construction,Web Portal Development,BUILD,IT,0.137,Unrelated,Maintenance and Repair of Community Hall Construction at Karur Package A,Providing Web Portal Development at Karur Zone 1,0.3,0.868,Karur,Karur,True,10.994561,78.123963,10.969053,78.134824,3074.17,3.074,5000,2025,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/TANGEDCO/2021/187_TN/TWAD/2022/57,TN/TANGEDCO/2021/187,TN/TWAD/2022/57,Tamil Nadu Generation and Distribution Corporation,Tamil Nadu Water Supply and Drainage Board,False,Transformer Installation,Drainage Construction,POWER,WATER,0.1,Unrelated,Development of Transformer Installation at Sivaganga Package B,Development of Drainage Construction at Chennai Phase II,0.61,0.101,Sivaganga,Chennai,False,9.831714,78.392614,10.730912,79.36818,146251.84,146.252,5000,2021,2022,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2021/55_TN/TANGEDCO/2022/130,TN/PWD/2021/55,TN/TANGEDCO/2022/130,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Community Hall Construction,Street Lighting Installation,BUILD,POWER,0.377,Related,Supply and Commissioning of Community Hall Construction at Karur,Development of Street Lighting Installation at Karur,0.431,0.088,Karur,Karur,True,10.878217,78.105469,10.88174,78.120105,1645.51,1.646,5000,2021,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2026/43_TN/TWAD/2025/37,TN/AGRI/2026/43,TN/TWAD/2025/37,Agriculture Department,Tamil Nadu Water Supply and Drainage Board,False,Farm Pond Construction,Water Pipeline Construction,AGRI,WATER,0.637,Related,Improvement of Farm Pond Construction at Erode,Improvement of Water Pipeline Construction at Erode Package B,0.785,0.573,Erode,Erode,True,11.400107,77.757234,11.405636,77.776908,2230.86,2.231,5000,2026,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/RDPR/2022/38_TN/TANGEDCO/2024/166,TN/RDPR/2022/38,TN/TANGEDCO/2024/166,Rural Development and Panchayat Raj Department,Tamil Nadu Generation and Distribution Corporation,False,Flyover Construction,Transformer Installation,ROAD,POWER,0.536,Related,Construction of Flyover Construction at Tiruchirappalli Phase I,Maintenance and Repair of Transformer Installation at Tiruchirappalli Phase I,0.643,0.516,Tiruchirappalli,Tiruchirappalli,True,10.732052,78.671885,10.725241,78.706541,3861.21,3.861,5000,2022,2024,positive_related_diff_category_close,rule_based_synthetic,1
TN/HOUSING/2023/32_TN/RDPR/2022/48,TN/HOUSING/2023/32,TN/RDPR/2022/48,Housing and Urban Development Department,Rural Development and Panchayat Raj Department,False,Building Construction,Road Construction,BUILD,ROAD,0.127,Unrelated,Installation of Building Construction at Ariyalur Zone 2,Providing Road Construction at Tiruchirappalli Package A,0.518,0.064,Ariyalur,Tiruchirappalli,False,11.160692,79.16349,9.945877,81.593229,297975.68,297.976,5000,2023,2022,negative_unrelated_far,rule_based_synthetic,0
TN/AGRI/2024/52_TN/WRD/2026/103,TN/AGRI/2024/52,TN/WRD/2026/103,Agriculture Department,Water Resources Department,False,Farm Pond Construction,Water Pipeline Construction,AGRI,WATER,0.694,Related,Providing Farm Pond Construction at Erode Package A,Providing Water Pipeline Construction at Erode Phase I,0.8,0.917,Erode,Erode,True,11.400991,77.630219,11.362838,77.632761,4251.46,4.251,5000,2024,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2024/82_TN/SED/2021/33,TN/SED/2021/33,TN/AGRI/2024/82,School Education Department,Agriculture Department,False,School Building Construction,Check Dam Construction,BUILD,AGRI,0.176,Unrelated,Improvement of School Building Construction at Vellore Phase II,Installation of Check Dam Construction at Krishnagiri under State Plan,0.481,0.852,Vellore,Krishnagiri,False,12.951986,79.235441,13.737741,78.904587,94420.26,94.42,5000,2021,2024,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2023/59_TN/TOURISM/2025/6,TN/TANGEDCO/2023/59,TN/TOURISM/2025/6,Tamil Nadu Generation and Distribution Corporation,Tourism Department,False,Street Lighting Installation,Road Repair and Maintenance,POWER,ROAD,0.509,Related,Development of Street Lighting Installation at Salem under State Plan,Construction of Road Repair and Maintenance at Salem Package A,0.412,0.758,Salem,Salem,True,11.675981,78.070367,11.706409,78.047694,4188.4,4.188,5000,2023,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/FOREST/2024/7_TN/INDUSTRIES/2025/11,TN/INDUSTRIES/2025/11,TN/FOREST/2024/7,Industries Department,Forest Department,False,Security Services,Security Services,SERVICES,SERVICES,0.934,Related,Maintenance and Repair of Security Services at Salem under Centrally Sponsored Scheme,Providing Security Services at Salem,0.479,0.44,Salem,Salem,True,11.660673,78.081998,11.672165,78.043074,4427.17,4.427,5000,2025,2024,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2022/45_TN/WRD/2021/96,TN/WRD/2021/96,TN/AGRI/2022/45,Water Resources Department,Agriculture Department,False,Drainage Construction,Check Dam Construction,WATER,AGRI,0.642,Related,Improvement of Drainage Construction at Tiruchirappalli Phase I,Maintenance and Repair of Check Dam Construction at Tiruchirappalli under Centrally Sponsored Scheme,0.528,0.92,Tiruchirappalli,Tiruchirappalli,True,10.804464,78.756635,10.773216,78.778253,4201.05,4.201,5000,2021,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/HEALTH/2022/73_TN/SOCIALWELFARE/2021/42,TN/HEALTH/2022/73,TN/SOCIALWELFARE/2021/42,Health and Family Welfare Department,Social Welfare Department,False,Hospital Building Construction,Housekeeping and Cleaning Services,BUILD,SERVICES,0.117,Unrelated,Supply and Commissioning of Hospital Building Construction at Thoothukudi Zone 1,Development of Housekeeping and Cleaning Services at Thoothukudi,0.403,0.051,Thoothukudi,Thoothukudi,True,8.777192,78.218434,8.780408,78.204764,1544.2,1.544,5000,2022,2021,hard_negative_close_unrelated,rule_based_synthetic,0
TN/FOREST/2024/22_TN/WRD/2022/152,TN/FOREST/2024/22,TN/WRD/2022/152,Forest Department,Water Resources Department,False,Consultancy Services,Farm Pond Construction,SERVICES,AGRI,0.057,Unrelated,Development of Consultancy Services at Dindigul Phase I,Construction of Farm Pond Construction at Chennai,0.365,0.848,Dindigul,Chennai,False,10.303072,77.971985,7.75108,79.535967,331690.17,331.69,5000,2024,2022,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2023/79_TN/WRD/2022/103,TN/WRD/2022/103,TN/PWD/2023/79,Water Resources Department,Public Works Department,False,Agricultural Godown Construction,Road Construction,AGRI,ROAD,0.06,Unrelated,Maintenance and Repair of Agricultural Godown Construction at Ariyalur Stage 1,Supply and Commissioning of Road Construction at Kanyakumari Zone 1,0.483,0.068,Ariyalur,Kanyakumari,False,11.194916,79.078865,10.844634,78.110678,112621.85,112.622,5000,2022,2023,negative_unrelated_far,rule_based_synthetic,0
TN/AGRI/2022/53_TN/PWD/2024/76,TN/AGRI/2022/53,TN/PWD/2024/76,Agriculture Department,Public Works Department,False,Farm Pond Construction,Community Hall Construction,AGRI,BUILD,0.196,Unrelated,Development of Farm Pond Construction at Coimbatore Zone 2,Improvement of Community Hall Construction at Sivaganga Phase I,0.529,0.335,Coimbatore,Sivaganga,False,10.9575,76.948531,8.569934,75.486924,310052.41,310.052,5000,2022,2024,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2022/4_TN/PWD/2026/4,TN/PWD/2022/4,TN/PWD/2026/4,Public Works Department,Public Works Department,True,Road Construction,Road Construction,ROAD,ROAD,0.933,Related,Improvement of Road Construction at Thoothukudi Zone 2,Upgradation of Road Construction at Thoothukudi,0.792,0.307,Thoothukudi,Thoothukudi,True,8.675719,78.107537,8.682394,78.104983,793.55,0.794,5000,2022,2026,positive_same_category_close,rule_based_synthetic,1
TN/RDPR/2024/10_TN/TRANSPORT/2021/7,TN/RDPR/2024/10,TN/TRANSPORT/2021/7,Rural Development and Panchayat Raj Department,Transport Department,False,Road Repair and Maintenance,Road Repair and Maintenance,ROAD,ROAD,0.937,Related,Construction of Road Repair and Maintenance at Vellore Zone 2,Improvement of Road Repair and Maintenance at Vellore under Centrally Sponsored Scheme,0.68,0.061,Vellore,Vellore,True,12.844812,79.115119,12.818167,79.119265,2996.69,2.997,5000,2024,2021,positive_same_category_close,rule_based_synthetic,1
